#gene_name	#distance_next_to_gene_after_end	#distance_before_to_gene
PKCLINC047_080020900	1093	937
PKCLINC047_080021000	527	1093
PKCLINC047_080021100	1391	527
PKCLINC047_080021200	1159	1391
PKCLINC047_080021300	1416	1159
PKCLINC047_080021400	1200	1416
PKCLINC047_080021500	4095	1200
PKCLINC047_080021600	3774	4095
PKCLINC047_080021700	2651	3774
PKCLINC047_080021800	720	2651
PKCLINC047_080021900	2018	720
PKCLINC047_080022000	866	2018
PKCLINC047_080022100	5294	866
PKCLINC047_080022200	748	5294
PKCLINC047_080022300	739	748
PKCLINC047_080022400	2034	739
PKCLINC047_080022500	298	2034
PKCLINC047_080022600	1046	298
PKCLINC047_080022700	7693	1046
PKCLINC047_080022900	2024	7693
PKCLINC047_080023000	718	2024
PKCLINC047_080023100	1750	718
PKCLINC047_080023200	314	1750
PKCLINC047_080023300	1856	314
PKCLINC047_080023400	20021	1856
PKCLINC047_080023700	12292	20021
PKCLINC047_080023800	161	12292
PKCLINC047_080023900	2707	161
PKCLINC047_080024000	937	2707
PKCLINC047_080024100	1086	937
PKCLINC047_080024200	1575	1086
PKCLINC047_080024300	1903	1575
PKCLINC047_080024400	2126	1903
PKCLINC047_080024500	3844	2126
PKCLINC047_080024600	527	3844
PKCLINC047_080024700	1367	527
PKCLINC047_080024800	334	1367
PKCLINC047_080024900	2188	334
PKCLINC047_080025000	1742	2188
PKCLINC047_080025100	10342	1742
PKCLINC047_080025400	3250	10342
PKCLINC047_080025500	4551	3250
PKCLINC047_080025600	1588	4551
PKCLINC047_080025700	362	1588
PKCLINC047_080025800	9384	362
PKCLINC047_080026100	1001	9384
PKCLINC047_080026200	1252	1001
PKCLINC047_080026300	701	1252
PKCLINC047_080026400	1958	701
PKCLINC047_080026500	3293	1958
PKCLINC047_080026600	1357	3293
PKCLINC047_080026700	375	1357
PKCLINC047_080026800	1802	375
PKCLINC047_080026900	1081	1802
PKCLINC047_080027000	7342	1081
PKCLINC047_080027200	939	7342
PKCLINC047_080027300	2977	939
PKCLINC047_080027400	20636	2977
PKCLINC047_080027700	675	20636
PKCLINC047_080027800	1940	675
PKCLINC047_080027900	540	1940
PKCLINC047_080028000	1087	540
PKCLINC047_080028100	16537	1087
PKCLINC047_080028300	447	16537
PKCLINC047_080028400	2589	447
PKCLINC047_080028500	3902	2589
PKCLINC047_080028600	1419	3902
PKCLINC047_080028700	7726	1419
PKCLINC047_080028900	1593	7726
PKCLINC047_080029000	1239	1593
PKCLINC047_080029100	1739	1239
PKCLINC047_080029300	2383	1739
PKCLINC047_080029400	3300	2383
PKCLINC047_080029500	2702	3300
PKCLINC047_080029600	2831	2702
PKCLINC047_080029700	4048	2831
PKCLINC047_080029800	758	4048
PKCLINC047_080029900	2132	758
PKCLINC047_080030000	1857	2132
PKCLINC047_080030100	907	1857
PKCLINC047_080030200	2164	907
PKCLINC047_080030300	3185	2164
PKCLINC047_080030400	980	3185
PKCLINC047_080030500	1565	980
PKCLINC047_080030600	23194	1565
PKCLINC047_080030700	7306	23194
PKCLINC047_080030900	3747	7306
PKCLINC047_080031000	152	3747
PKCLINC047_080031100	1658	152
PKCLINC047_080031200	296	1658
PKCLINC047_080031300	2121	296
PKCLINC047_080031400	42	2121
PKCLINC047_080031500	1642	42
PKCLINC047_080031600	4425	1642
PKCLINC047_080031700	1367	4425
PKCLINC047_080031800	8465	1367
PKCLINC047_080032000	3859	8465
PKCLINC047_080032100	1055	3859
PKCLINC047_080032200	792	1055
PKCLINC047_080032300	1776	792
PKCLINC047_080032400	11998	1776
PKCLINC047_080032500	1117	11998
PKCLINC047_080032600	1768	1117
PKCLINC047_080032700	3877	1768
PKCLINC047_080032800	1211	3877
PKCLINC047_080032900	107	1211
PKCLINC047_080033000	615	107
PKCLINC047_080033100	872	615
PKCLINC047_080033200	546	872
PKCLINC047_080033300	2025	546
PKCLINC047_080033400	29	2025
PKCLINC047_080033500	802	29
PKCLINC047_080033600	473	802
PKCLINC047_080033700	224	473
PKCLINC047_080033800	650	224
PKCLINC047_080033900	893	650
PKCLINC047_080034000	200	893
PKCLINC047_080034100	467	200
PKCLINC047_080034200	1111	467
PKCLINC047_080034300	288	1111
PKCLINC047_080034400	963	288
PKCLINC047_080034500	1009	963
PKCLINC047_080034600	962	1009
PKCLINC047_080034700	715	962
PKCLINC047_080034800	3077	715
PKCLINC047_080034900	9280	3077
PKCLINC047_080035000	20810	9280
PKCLINC047_080035100	835	20810
PKCLINC047_080035200	355	835
PKCLINC047_080035300	1580	355
PKCLINC047_080035400	699	1580
PKCLINC047_080035500	433	699
PKCLINC047_080035600	966	433
PKCLINC047_080035700	454	966
PKCLINC047_080035800	2504	454
PKCLINC047_080035900	1111	2504
PKCLINC047_080036000	5859	1111
PKCLINC047_080036100	2293	5859
PKCLINC047_080036200	33719	2293
PKCLINC047_080036300	552	33719
PKCLINC047_080036400	929	552
PKCLINC047_080036500	1438	929
PKCLINC047_080036600	342	1438
PKCLINC047_080036700	1553	342
PKCLINC047_080036800	1948	1553
PKCLINC047_080036900	626	1948
PKCLINC047_080037000	1238	626
PKCLINC047_080037100	16911	1238
PKCLINC047_080037300	1737	16911
PKCLINC047_080037400	1166	1737
PKCLINC047_080037500	167	1166
PKCLINC047_080037600	646	167
PKCLINC047_080037700	849	646
PKCLINC047_080037800	2353	849
PKCLINC047_080037900	1716	2353
PKCLINC047_080038000	2725	1716
PKCLINC047_080038100	642	2725
PKCLINC047_080038200	358	642
PKCLINC047_080038300	959	358
PKCLINC047_080038400	568	959
PKCLINC047_080038500	1164	568
PKCLINC047_080038600	1170	1164
PKCLINC047_080038700	1406	1170
PKCLINC047_080038800	1621	1406
PKCLINC047_080038900	1550	1621
PKCLINC047_080039000	1597	1550
PKCLINC047_080039100	537	1597
PKCLINC047_080039200	1076	537
PKCLINC047_080039300	1799	1076
PKCLINC047_080039400	383	1799
PKCLINC047_080039500	2563	383
PKCLINC047_080039600	476	2563
PKCLINC047_080039700	921	476
PKCLINC047_080039800	587	921
PKCLINC047_080039900	609	587
PKCLINC047_080040000	3111	609
PKCLINC047_080040100	1735	3111
PKCLINC047_080040200	1086	1735
PKCLINC047_080040300	2730	1086
PKCLINC047_080040400	307	2730
PKCLINC047_080040500	1644	307
PKCLINC047_080040600	860	1644
PKCLINC047_080040700	519	860
PKCLINC047_080040800	1845	519
PKCLINC047_080040900	445	1845
PKCLINC047_080041000	2828	445
PKCLINC047_080041100	1559	2828
PKCLINC047_080041200	1023	1559
PKCLINC047_080041300	194	1023
PKCLINC047_080041400	2383	194
PKCLINC047_080041500	1632	2383
PKCLINC047_080041600	12959	1632
PKCLINC047_080041800	2241	12959
PKCLINC047_080041900	1069	2241
PKCLINC047_080042000	2832	1069
PKCLINC047_080042100	18691	2832
PKCLINC047_080042500	6819	18691
PKCLINC047_080042700	16523	6819
PKCLINC047_080042900	232	16523
PKCLINC047_080043000	994	232
PKCLINC047_080043100	746	994
PKCLINC047_080043200	5712	746
PKCLINC047_080043400	2836	5712
PKCLINC047_080043500	1445	2836
PKCLINC047_080043600	575	1445
PKCLINC047_080043700	1319	575
PKCLINC047_080043800	3534	1319
PKCLINC047_080043900	1205	3534
PKCLINC047_080044000	3277	1205
PKCLINC047_080044100	1393	3277
PKCLINC047_080044200	476	1393
PKCLINC047_080044300	1361	476
PKCLINC047_080044400	472	1361
PKCLINC047_080044500	8161	472
PKCLINC047_080044700	2897	8161
PKCLINC047_080044800	1040	2897
PKCLINC047_080044900	2909	1040
PKCLINC047_080045000	1514	2909
PKCLINC047_080045100	3481	1514
PKCLINC047_080045200	3326	3481
PKCLINC047_080045300	1810	3326
PKCLINC047_080045400	7593	1810
PKCLINC047_080045600	4897	7593
PKCLINC047_080045700	1164	4897
PKCLINC047_080045800	2384	1164
PKCLINC047_080045900	3944	2384
PKCLINC047_080046000	3948	3944
PKCLINC047_080046100	4231	3948
PKCLINC047_080046200	0	4231
PKCLINC047_090005100	5915	0
PKCLINC047_090005200	3858	5915
PKCLINC047_090005300	2278	3858
PKCLINC047_090005400	3249	2278
PKCLINC047_090005500	1260	3249
PKCLINC047_090005600	1885	1260
PKCLINC047_090005700	815	1885
PKCLINC047_090005800	2136	815
PKCLINC047_090005900	2592	2136
PKCLINC047_090006000	3394	2592
PKCLINC047_090006100	1144	3394
PKCLINC047_090006200	78	1144
PKCLINC047_090006300	2365	78
PKCLINC047_090006400	1607	2365
PKCLINC047_090006500	3566	1607
PKCLINC047_090006600	2100	3566
PKCLINC047_090006700	759	2100
PKCLINC047_090006800	1429	759
PKCLINC047_090006900	911	1429
PKCLINC047_090007000	1536	911
PKCLINC047_090007100	6541	1536
PKCLINC047_090007200	3353	6541
PKCLINC047_090007300	3969	3353
PKCLINC047_090007400	1495	3969
PKCLINC047_090007500	1002	1495
PKCLINC047_090007600	1601	1002
PKCLINC047_090007700	2262	1601
PKCLINC047_090007800	762	2262
PKCLINC047_090007900	4069	762
PKCLINC047_090008000	2457	4069
PKCLINC047_090008100	2073	2457
PKCLINC047_090008200	645	2073
PKCLINC047_090008300	1374	645
PKCLINC047_090008400	787	1374
PKCLINC047_090008500	140	787
PKCLINC047_090008600	828	140
PKCLINC047_090008700	430	828
PKCLINC047_090008800	1010	430
PKCLINC047_090008900	178	1010
PKCLINC047_090009000	6811	178
PKCLINC047_090009200	1798	6811
PKCLINC047_090009300	2810	1798
PKCLINC047_090009400	1439	2810
PKCLINC047_090009500	964	1439
PKCLINC047_090009600	5446	964
PKCLINC047_090009700	1391	5446
PKCLINC047_090009800	921	1391
PKCLINC047_090009900	2121	921
PKCLINC047_090010000	1650	2121
PKCLINC047_090010100	10249	1650
PKCLINC047_090010200	3867	10249
PKCLINC047_090010300	2218	3867
PKCLINC047_090010400	1036	2218
PKCLINC047_090010500	394	1036
PKCLINC047_090010600	1651	394
PKCLINC047_090010700	1633	1651
PKCLINC047_090010800	1031	1633
PKCLINC047_090010900	1950	1031
PKCLINC047_090011000	2424	1950
PKCLINC047_090011100	806	2424
PKCLINC047_090011200	1788	806
PKCLINC047_090011300	457	1788
PKCLINC047_090011400	1315	457
PKCLINC047_090011500	4236	1315
PKCLINC047_090011600	821	4236
PKCLINC047_090011700	1321	821
PKCLINC047_090011800	936	1321
PKCLINC047_090011900	12899	936
PKCLINC047_090012100	539	12899
PKCLINC047_090012200	5219	539
PKCLINC047_090012300	2560	5219
PKCLINC047_090012400	440	2560
PKCLINC047_090012500	1281	440
PKCLINC047_090012600	80	1281
PKCLINC047_090012700	4028	80
PKCLINC047_090012900	304	4028
PKCLINC047_090013000	1939	304
PKCLINC047_090013100	795	1939
PKCLINC047_090013200	1042	795
PKCLINC047_090013300	277	1042
PKCLINC047_090013400	2854	277
PKCLINC047_090013500	683	2854
PKCLINC047_090013600	934	683
PKCLINC047_090013700	568	934
PKCLINC047_090013800	378	568
PKCLINC047_090013900	1801	378
PKCLINC047_090014000	1318	1801
PKCLINC047_090014100	325	1318
PKCLINC047_090014200	1373	325
PKCLINC047_090014300	1547	1373
PKCLINC047_090014400	547	1547
PKCLINC047_090014500	1202	547
PKCLINC047_090014600	1156	1202
PKCLINC047_090014700	2584	1156
PKCLINC047_090014800	400	2584
PKCLINC047_090014900	5192	400
PKCLINC047_090015000	1713	5192
PKCLINC047_090015100	723	1713
PKCLINC047_090015200	1767	723
PKCLINC047_090015300	952	1767
PKCLINC047_090015400	764	952
PKCLINC047_090015500	969	764
PKCLINC047_090015600	1663	969
PKCLINC047_090015700	3207	1663
PKCLINC047_090015800	1540	3207
PKCLINC047_090015900	1093	1540
PKCLINC047_090016000	2063	1093
PKCLINC047_090016100	952	2063
PKCLINC047_090016200	1098	952
PKCLINC047_090016300	3472	1098
PKCLINC047_090016400	152	3472
PKCLINC047_090016500	1368	152
PKCLINC047_090016600	573	1368
PKCLINC047_090016700	355	573
PKCLINC047_090016800	3253	355
PKCLINC047_090016900	997	3253
PKCLINC047_090017000	2836	997
PKCLINC047_090017100	2236	2836
PKCLINC047_090017200	2321	2236
PKCLINC047_090017300	561	2321
PKCLINC047_090017400	1052	561
PKCLINC047_090017500	4891	1052
PKCLINC047_090017600	14993	4891
PKCLINC047_090017800	1268	14993
PKCLINC047_090017900	1271	1268
PKCLINC047_090018000	2540	1271
PKCLINC047_090018100	1313	2540
PKCLINC047_090018200	84	1313
PKCLINC047_090018300	2659	84
PKCLINC047_090018400	530	2659
PKCLINC047_090018500	1229	530
PKCLINC047_090018600	3513	1229
PKCLINC047_090018700	3989	3513
PKCLINC047_090018800	1597	3989
PKCLINC047_090018900	1968	1597
PKCLINC047_090019000	7346	1968
PKCLINC047_090019200	2342	7346
PKCLINC047_090019300	301	2342
PKCLINC047_090019400	657	301
PKCLINC047_090019500	1233	657
PKCLINC047_090019600	3521	1233
PKCLINC047_090019700	939	3521
PKCLINC047_090019800	1064	939
PKCLINC047_090019900	2500	1064
PKCLINC047_090020000	662	2500
PKCLINC047_090020100	2999	662
PKCLINC047_090020200	690	2999
PKCLINC047_090020300	2572	690
PKCLINC047_090020400	584	2572
PKCLINC047_090020500	1222	584
PKCLINC047_090020600	1231	1222
PKCLINC047_090020700	707	1231
PKCLINC047_090020800	176	707
PKCLINC047_090020900	1428	176
PKCLINC047_090021000	538	1428
PKCLINC047_090021100	1124	538
PKCLINC047_090021200	2247	1124
PKCLINC047_090021300	1188	2247
PKCLINC047_090021400	831	1188
PKCLINC047_090021500	4150	831
PKCLINC047_090021600	1357	4150
PKCLINC047_090021700	1782	1357
PKCLINC047_090021800	2328	1782
PKCLINC047_090021900	1551	2328
PKCLINC047_090022000	2118	1551
PKCLINC047_090022100	1077	2118
PKCLINC047_090022200	857	1077
PKCLINC047_090022300	2392	857
PKCLINC047_090022400	189	2392
PKCLINC047_090022500	1296	189
PKCLINC047_090022600	2235	1296
PKCLINC047_090022700	99	2235
PKCLINC047_090022800	1643	99
PKCLINC047_090022900	313	1643
PKCLINC047_090023000	1431	313
PKCLINC047_090023100	621	1431
PKCLINC047_090023200	3545	621
PKCLINC047_090023300	169	3545
PKCLINC047_090023400	1642	169
PKCLINC047_090023500	3869	1642
PKCLINC047_090023600	792	3869
PKCLINC047_090023700	7958	792
PKCLINC047_090023800	847	7958
PKCLINC047_090023900	625	847
PKCLINC047_090024000	459	625
PKCLINC047_090024100	1981	459
PKCLINC047_090024200	1551	1981
PKCLINC047_090024300	878	1551
PKCLINC047_090024400	16591	878
PKCLINC047_090024500	1044	16591
PKCLINC047_090024600	111	1044
PKCLINC047_090024700	10177	111
PKCLINC047_090024900	13652	10177
PKCLINC047_090025100	1870	13652
PKCLINC047_090025200	1227	1870
PKCLINC047_090025300	2337	1227
PKCLINC047_090025400	1315	2337
PKCLINC047_090025500	2391	1315
PKCLINC047_090025600	846	2391
PKCLINC047_090025700	1078	846
PKCLINC047_090025800	1422	1078
PKCLINC047_090025900	2329	1422
PKCLINC047_090026000	938	2329
PKCLINC047_090026100	1131	938
PKCLINC047_090026200	4865	1131
PKCLINC047_090026300	1935	4865
PKCLINC047_090026400	1468	1935
PKCLINC047_090026500	1396	1468
PKCLINC047_090026600	3933	1396
PKCLINC047_090026700	1592	3933
PKCLINC047_090026800	2967	1592
PKCLINC047_090026900	2539	2967
PKCLINC047_090027000	450	2539
PKCLINC047_090027100	901	450
PKCLINC047_090027200	1054	901
PKCLINC047_090027300	2212	1054
PKCLINC047_090027400	407	2212
PKCLINC047_090027500	1837	407
PKCLINC047_090027600	1938	1837
PKCLINC047_090027700	1127	1938
PKCLINC047_090027800	1212	1127
PKCLINC047_090027900	2472	1212
PKCLINC047_090028000	748	2472
PKCLINC047_090028100	6401	748
PKCLINC047_090028300	2656	6401
PKCLINC047_090028400	978	2656
PKCLINC047_090028500	1475	978
PKCLINC047_090028600	843	1475
PKCLINC047_090028700	2338	843
PKCLINC047_090028800	10052	2338
PKCLINC047_090029000	5213	10052
PKCLINC047_090029100	656	5213
PKCLINC047_090029200	1479	656
PKCLINC047_090029300	2319	1479
PKCLINC047_090029400	2502	2319
PKCLINC047_090029500	798	2502
PKCLINC047_090029600	1310	798
PKCLINC047_090029700	704	1310
PKCLINC047_090029800	1912	704
PKCLINC047_090029900	501	1912
PKCLINC047_090030000	939	501
PKCLINC047_090030100	2206	939
PKCLINC047_090030200	143	2206
PKCLINC047_090030300	2472	143
PKCLINC047_090030400	1991	2472
PKCLINC047_090030500	534	1991
PKCLINC047_090030600	1561	534
PKCLINC047_090030700	717	1561
PKCLINC047_090030800	1285	717
PKCLINC047_090030900	1898	1285
PKCLINC047_090031000	502	1898
PKCLINC047_090031100	1628	502
PKCLINC047_090031200	1818	1628
PKCLINC047_090031300	1489	1818
PKCLINC047_090031400	2705	1489
PKCLINC047_090031500	2437	2705
PKCLINC047_090031600	659	2437
PKCLINC047_090031700	1285	659
PKCLINC047_090031800	1709	1285
PKCLINC047_090031900	998	1709
PKCLINC047_090032000	1180	998
PKCLINC047_090032100	3033	1180
PKCLINC047_090032200	645	3033
PKCLINC047_090032300	1947	645
PKCLINC047_090032400	2658	1947
PKCLINC047_090032500	3219	2658
PKCLINC047_090032600	1475	3219
PKCLINC047_090032700	690	1475
PKCLINC047_090032800	150	690
PKCLINC047_090032900	2124	150
PKCLINC047_090033000	585	2124
PKCLINC047_090033100	655	585
PKCLINC047_090033200	1467	655
PKCLINC047_090033300	1145	1467
PKCLINC047_090033400	231	1145
PKCLINC047_090033500	134	231
PKCLINC047_090033600	1522	134
PKCLINC047_090033700	28138	1522
PKCLINC047_090034000	2888	28138
PKCLINC047_090034100	694	2888
PKCLINC047_090034200	1553	694
PKCLINC047_090034300	3444	1553
PKCLINC047_090034400	558	3444
PKCLINC047_090034500	2506	558
PKCLINC047_090034600	3137	2506
PKCLINC047_090034700	6582	3137
PKCLINC047_090034900	255	6582
PKCLINC047_090035000	860	255
PKCLINC047_090035100	1902	860
PKCLINC047_090035200	1552	1902
PKCLINC047_090035300	3685	1552
PKCLINC047_090035400	655	3685
PKCLINC047_090035500	3339	655
PKCLINC047_090035600	3390	3339
PKCLINC047_090035700	1581	3390
PKCLINC047_090035800	239	1581
PKCLINC047_090035900	966	239
PKCLINC047_090036000	1950	966
PKCLINC047_090036100	9843	1950
PKCLINC047_090036200	21121	9843
PKCLINC047_090036700	3105	21121
PKCLINC047_090036800	1907	3105
PKCLINC047_090036900	2972	1907
PKCLINC047_090037000	1547	2972
PKCLINC047_090037100	429	1547
PKCLINC047_090037200	1703	429
PKCLINC047_090037300	1708	1703
PKCLINC047_090037400	12132	1708
PKCLINC047_090037600	1083	12132
PKCLINC047_090037700	990	1083
PKCLINC047_090037800	2364	990
PKCLINC047_090037900	1032	2364
PKCLINC047_090038000	2084	1032
PKCLINC047_090038100	934	2084
PKCLINC047_090038200	1313	934
PKCLINC047_090038300	1090	1313
PKCLINC047_090038400	123	1090
PKCLINC047_090038500	724	123
PKCLINC047_090038600	1343	724
PKCLINC047_090038700	3892	1343
PKCLINC047_090038800	939	3892
PKCLINC047_090038900	326	939
PKCLINC047_090039000	3043	326
PKCLINC047_090039100	419	3043
PKCLINC047_090039200	3164	419
PKCLINC047_090039300	7391	3164
PKCLINC047_090039400	4818	7391
PKCLINC047_090039600	11295	4818
PKCLINC047_090039800	990	11295
PKCLINC047_090039900	633	990
PKCLINC047_090040000	1646	633
PKCLINC047_090040100	1683	1646
PKCLINC047_090040200	1715	1683
PKCLINC047_090040300	1098	1715
PKCLINC047_090040400	766	1098
PKCLINC047_090040500	1190	766
PKCLINC047_090040600	2117	1190
PKCLINC047_090040700	1616	2117
PKCLINC047_090040800	1129	1616
PKCLINC047_090040900	786	1129
PKCLINC047_090041000	376	786
PKCLINC047_090041100	1539	376
PKCLINC047_090041200	5533	1539
PKCLINC047_090041300	1387	5533
PKCLINC047_090041400	9890	1387
PKCLINC047_090041600	8671	9890
PKCLINC047_090041700	2085	8671
PKCLINC047_090041800	1454	2085
PKCLINC047_090041900	11107	1454
PKCLINC047_090042000	2042	11107
PKCLINC047_090042100	536	2042
PKCLINC047_090042200	9252	536
PKCLINC047_090042400	1123	9252
PKCLINC047_090042500	1779	1123
PKCLINC047_090042600	2980	1779
PKCLINC047_090042700	1841	2980
PKCLINC047_090042800	1738	1841
PKCLINC047_090042900	280	1738
PKCLINC047_090043000	2076	280
PKCLINC047_090043100	5500	2076
PKCLINC047_090043200	752	5500
PKCLINC047_090043300	12579	752
PKCLINC047_090043500	740	12579
PKCLINC047_090043600	1159	740
PKCLINC047_090043700	1269	1159
PKCLINC047_090043800	423	1269
PKCLINC047_090043900	471	423
PKCLINC047_090044000	1017	471
PKCLINC047_090044100	813	1017
PKCLINC047_090044200	3046	813
PKCLINC047_090044300	1240	3046
PKCLINC047_090044400	477	1240
PKCLINC047_090044500	2844	477
PKCLINC047_090044600	1790	2844
PKCLINC047_090044700	1232	1790
PKCLINC047_090044800	2038	1232
PKCLINC047_090044900	1311	2038
PKCLINC047_090045000	13307	1311
PKCLINC047_090045100	12334	13307
PKCLINC047_090045400	1291	12334
PKCLINC047_090045500	2459	1291
PKCLINC047_090045600	1027	2459
PKCLINC047_090045700	1255	1027
PKCLINC047_090045800	5221	1255
PKCLINC047_090045900	872	5221
PKCLINC047_090046000	2412	872
PKCLINC047_090046100	662	2412
PKCLINC047_090046200	884	662
PKCLINC047_090046300	663	884
PKCLINC047_090046400	5151	663
PKCLINC047_090046600	1255	5151
PKCLINC047_090046700	627	1255
PKCLINC047_090046800	536	627
PKCLINC047_090046900	921	536
PKCLINC047_090047000	2890	921
PKCLINC047_090047100	1583	2890
PKCLINC047_090047200	1987	1583
PKCLINC047_090047300	554	1987
PKCLINC047_090047400	1131	554
PKCLINC047_090047500	4423	1131
PKCLINC047_090047600	1822	4423
PKCLINC047_090047700	1633	1822
PKCLINC047_090047800	2387	1633
PKCLINC047_090047900	4891	2387
PKCLINC047_090048000	828	4891
PKCLINC047_090048100	3630	828
PKCLINC047_090048200	269	3630
PKCLINC047_090048300	1761	269
PKCLINC047_090048400	575	1761
PKCLINC047_090048500	1320	575
PKCLINC047_090048600	359	1320
PKCLINC047_090048700	1277	359
PKCLINC047_090048800	599	1277
PKCLINC047_090048900	4726	599
PKCLINC047_090049100	2381	4726
PKCLINC047_090049200	934	2381
PKCLINC047_090049300	1205	934
PKCLINC047_090049400	2666	1205
PKCLINC047_090049500	14927	2666
PKCLINC047_090049700	2995	14927
PKCLINC047_090049800	1983	2995
PKCLINC047_090049900	3407	1983
PKCLINC047_090050000	1426	3407
PKCLINC047_090050100	939	1426
PKCLINC047_090050200	869	939
PKCLINC047_090050300	1695	869
PKCLINC047_090050400	1459	1695
PKCLINC047_090050500	1420	1459
PKCLINC047_090050600	1865	1420
PKCLINC047_090050700	1913	1865
PKCLINC047_090050800	6023	1913
PKCLINC047_090050900	13054	6023
PKCLINC047_090051000	22	13054
PKCLINC047_090051100	6914	22
PKCLINC047_090051200	3089	6914
PKCLINC047_090051300	4176	3089
PKCLINC047_090051400	0	4176
PKCLINC047_100005200	4355	0
PKCLINC047_100005300	22491	4355
PKCLINC047_100005400	512	22491
PKCLINC047_100005500	4145	512
PKCLINC047_100005600	493	4145
PKCLINC047_100005700	801	493
PKCLINC047_100005800	1484	801
PKCLINC047_100005900	1322	1484
PKCLINC047_100006000	1498	1322
PKCLINC047_100006100	541	1498
PKCLINC047_100006200	455	541
PKCLINC047_100006300	4243	455
PKCLINC047_100006500	81	4243
PKCLINC047_100006600	894	81
PKCLINC047_100006700	247	894
PKCLINC047_100006800	2778	247
PKCLINC047_100006900	1447	2778
PKCLINC047_100007000	8758	1447
PKCLINC047_100007100	5555	8758
PKCLINC047_100007200	27669	5555
PKCLINC047_100007700	8482	27669
PKCLINC047_100007900	1659	8482
PKCLINC047_100008000	6879	1659
PKCLINC047_100008200	896	6879
PKCLINC047_100008300	1734	896
PKCLINC047_100008400	2149	1734
PKCLINC047_100008500	1199	2149
PKCLINC047_100008600	1732	1199
PKCLINC047_100008700	1100	1732
PKCLINC047_100008800	2138	1100
PKCLINC047_100008900	1394	2138
PKCLINC047_100009000	1168	1394
PKCLINC047_100009100	237	1168
PKCLINC047_100009200	1339	237
PKCLINC047_100009300	3455	1339
PKCLINC047_100009400	1632	3455
PKCLINC047_100009500	1645	1632
PKCLINC047_100009600	1319	1645
PKCLINC047_100009700	427	1319
PKCLINC047_100009800	2804	427
PKCLINC047_100009900	1382	2804
PKCLINC047_100010000	1784	1382
PKCLINC047_100010100	762	1784
PKCLINC047_100010200	2336	762
PKCLINC047_100010300	3056	2336
PKCLINC047_100010400	1703	3056
PKCLINC047_100010500	1812	1703
PKCLINC047_100010600	1651	1812
PKCLINC047_100010700	681	1651
PKCLINC047_100010800	1954	681
PKCLINC047_100010900	1392	1954
PKCLINC047_100011000	23517	1392
PKCLINC047_100011200	3019	23517
PKCLINC047_100011300	1761	3019
PKCLINC047_100011400	1856	1761
PKCLINC047_100011500	2318	1856
PKCLINC047_100011600	1171	2318
PKCLINC047_100011700	1299	1171
PKCLINC047_100011800	129	1299
PKCLINC047_100011900	1459	129
PKCLINC047_100012000	1760	1459
PKCLINC047_100012100	952	1760
PKCLINC047_100012200	1022	952
PKCLINC047_100012300	1203	1022
PKCLINC047_100012400	4215	1203
PKCLINC047_100012500	1364	4215
PKCLINC047_100012600	2089	1364
PKCLINC047_100012700	4401	2089
PKCLINC047_100012800	8395	4401
PKCLINC047_100012900	1215	8395
PKCLINC047_100013000	2932	1215
PKCLINC047_100013100	2138	2932
PKCLINC047_100013200	1216	2138
PKCLINC047_100013300	1403	1216
PKCLINC047_100013400	2189	1403
PKCLINC047_100013500	1412	2189
PKCLINC047_100013600	1641	1412
PKCLINC047_100013700	688	1641
PKCLINC047_100013800	2572	688
PKCLINC047_100013900	5431	2572
PKCLINC047_100014000	1810	5431
PKCLINC047_100014100	5082	1810
PKCLINC047_100014200	1159	5082
PKCLINC047_100014300	662	1159
PKCLINC047_100014400	934	662
PKCLINC047_100014500	2761	934
PKCLINC047_100014600	481	2761
PKCLINC047_100014700	1479	481
PKCLINC047_100014800	1502	1479
PKCLINC047_100014900	4045	1502
PKCLINC047_100015000	4442	4045
PKCLINC047_100015100	316	4442
PKCLINC047_100015200	1263	316
PKCLINC047_100015300	2107	1263
PKCLINC047_100015400	1384	2107
PKCLINC047_100015500	3211	1384
PKCLINC047_100015600	458	3211
PKCLINC047_100015700	1874	458
PKCLINC047_100015800	484	1874
PKCLINC047_100015900	1006	484
PKCLINC047_100016000	850	1006
PKCLINC047_100016100	1033	850
PKCLINC047_100016200	2225	1033
PKCLINC047_100016300	419	2225
PKCLINC047_100016400	721	419
PKCLINC047_100016500	1880	721
PKCLINC047_100016600	332	1880
PKCLINC047_100016700	1535	332
PKCLINC047_100016800	1130	1535
PKCLINC047_100016900	807	1130
PKCLINC047_100017000	1504	807
PKCLINC047_100017100	2052	1504
PKCLINC047_100017200	1074	2052
PKCLINC047_100017300	675	1074
PKCLINC047_100017400	3080	675
PKCLINC047_100017500	1009	3080
PKCLINC047_100017600	1064	1009
PKCLINC047_100017700	715	1064
PKCLINC047_100017800	1491	715
PKCLINC047_100017900	1384	1491
PKCLINC047_100018000	2416	1384
PKCLINC047_100018100	1644	2416
PKCLINC047_100018200	4136	1644
PKCLINC047_100018300	2525	4136
PKCLINC047_100018400	2765	2525
PKCLINC047_100018500	3823	2765
PKCLINC047_100018600	2682	3823
PKCLINC047_100018700	770	2682
PKCLINC047_100018800	3597	770
PKCLINC047_100018900	723	3597
PKCLINC047_100019000	3842	723
PKCLINC047_100019100	1371	3842
PKCLINC047_100019200	17816	1371
PKCLINC047_100019400	4334	17816
PKCLINC047_100019500	32364	4334
PKCLINC047_100020000	2237	32364
PKCLINC047_100020100	1201	2237
