geneid	fiveprime	threeprime	Class
PKCLINC048_070028000	2858	982	NA
PKCLINC048_070028100	266	2858	busco
PKCLINC048_070028200	1254	266	NA
PKCLINC048_070028300	2620	1254	NA
PKCLINC048_070028400	1217	2620	NA
PKCLINC048_070028500	890	1217	NA
PKCLINC048_070028600	2985	890	NA
PKCLINC048_070028700	2732	2985	NA
PKCLINC048_070028800	1869	2732	NA
PKCLINC048_070028900	538	1869	NA
PKCLINC048_070029000	5715	538	NA
PKCLINC048_070029100	8010	5715	NA
PKCLINC048_070029300	6075	8010	NA
PKCLINC048_070029400	21462	6075	sicavarI
PKCLINC048_070029600	3456	21462	NA
PKCLINC048_070029700	3525	3456	NA
PKCLINC048_070029800	484	3525	NA
PKCLINC048_070029900	64	484	NA
PKCLINC048_070030000	32644	64	NA
PKCLINC048_070030500	4109	32644	NA
PKCLINC048_070030700	164	4109	NA
PKCLINC048_070030800	6129	164	NA
PKCLINC048_070030900	1673	6129	NA
PKCLINC048_070031000	4113	1673	NA
PKCLINC048_070031200	2473	4113	NA
PKCLINC048_070031300	4536	2473	NA
PKCLINC048_070031400	1655	4536	NA
PKCLINC048_070031500	1356	1655	NA
PKCLINC048_070031600	2794	1356	NA
PKCLINC048_070031700	581	2794	NA
PKCLINC048_070031800	1228	581	NA
PKCLINC048_070031900	334	1228	NA
PKCLINC048_070032000	1450	334	NA
PKCLINC048_070032100	897	1450	NA
PKCLINC048_070032200	73	897	NA
PKCLINC048_070032300	870	73	NA
PKCLINC048_070032400	1550	870	NA
PKCLINC048_070032500	848	1550	NA
PKCLINC048_070032600	928	848	NA
PKCLINC048_070032700	3166	928	NA
PKCLINC048_070032800	6453	3166	NA
PKCLINC048_070032900	16598	6453	sicavarI
PKCLINC048_070033200	1425	16598	NA
PKCLINC048_070033300	2920	1425	NA
PKCLINC048_070033400	1324	2920	NA
PKCLINC048_070033500	1569	1324	NA
PKCLINC048_070033600	251	1569	NA
PKCLINC048_070033700	1050	251	NA
PKCLINC048_070033800	1932	1050	NA
PKCLINC048_070033900	468	1932	NA
PKCLINC048_070034000	1213	468	NA
PKCLINC048_070034100	2864	1213	NA
PKCLINC048_070034300	674	2864	NA
PKCLINC048_070034400	1652	674	NA
PKCLINC048_070034500	2615	1652	NA
PKCLINC048_070034600	960	2615	NA
PKCLINC048_070034700	670	960	NA
PKCLINC048_070034800	1740	670	NA
PKCLINC048_070034900	999	1740	NA
PKCLINC048_070035000	2069	999	NA
PKCLINC048_070035100	6917	2069	NA
PKCLINC048_070035200	2238	6917	NA
PKCLINC048_070035300	1133	2238	NA
PKCLINC048_070035400	3755	1133	NA
PKCLINC048_070035500	3718	3755	NA
PKCLINC048_070035700	1675	3718	NA
PKCLINC048_070035800	520	1675	NA
PKCLINC048_070035900	2953	520	NA
PKCLINC048_070036000	784	2953	NA
PKCLINC048_070036100	591	784	NA
PKCLINC048_070036200	1186	591	NA
PKCLINC048_070036300	1727	1186	NA
PKCLINC048_070036400	7199	1727	NA
PKCLINC048_070036600	496	7199	NA
PKCLINC048_070036700	1290	496	NA
PKCLINC048_070036800	5	1290	NA
PKCLINC048_070036900	657	5	NA
PKCLINC048_070037000	299	657	NA
PKCLINC048_070037100	476	299	NA
PKCLINC048_070037200	3772	476	NA
PKCLINC048_070037400	922	3772	NA
PKCLINC048_070037500	175	922	NA
PKCLINC048_070037600	990	175	NA
PKCLINC048_070037700	390	990	NA
PKCLINC048_070037800	170	390	NA
PKCLINC048_070037900	1547	170	NA
PKCLINC048_070038000	1744	1547	NA
PKCLINC048_070038100	768	1744	NA
PKCLINC048_070038200	163	768	NA
PKCLINC048_070038300	1088	163	NA
PKCLINC048_070038400	1073	1088	NA
PKCLINC048_070038500	276	1073	NA
PKCLINC048_070038600	1043	276	NA
PKCLINC048_070038700	1197	1043	NA
PKCLINC048_070038800	490	1197	NA
PKCLINC048_070038900	2174	490	NA
PKCLINC048_070039000	1921	2174	NA
PKCLINC048_070039100	2627	1921	NA
PKCLINC048_070039200	844	2627	NA
PKCLINC048_070039300	825	844	NA
PKCLINC048_070039400	144	825	NA
PKCLINC048_070039500	861	144	NA
PKCLINC048_070039600	777	861	NA
PKCLINC048_070039700	4041	777	NA
PKCLINC048_070039800	4300	4041	NA
PKCLINC048_070040000	9710	4300	NA
PKCLINC048_070040200	2924	9710	NA
PKCLINC048_070040300	1906	2924	NA
PKCLINC048_070040400	3922	1906	NA
PKCLINC048_070040500	7937	3922	NA
PKCLINC048_070040700	0	7937	NA
PKCLINC048_080005300	4220	0	NA
PKCLINC048_080005400	11839	4220	NA
PKCLINC048_080005500	25861	11839	sicavarI
PKCLINC048_080005800	3239	25861	NA
PKCLINC048_080005900	4199	3239	NA
PKCLINC048_080006000	7066	4199	NA
PKCLINC048_080006100	4579	7066	NA
PKCLINC048_080006200	3560	4579	NA
PKCLINC048_080006300	490	3560	NA
PKCLINC048_080006400	1321	490	NA
PKCLINC048_080006500	1658	1321	NA
PKCLINC048_080006600	1467	1658	NA
PKCLINC048_080006700	2118	1467	NA
PKCLINC048_080006800	7241	2118	NA
PKCLINC048_080007000	1730	7241	NA
PKCLINC048_080007100	877	1730	NA
PKCLINC048_080007200	1639	877	NA
PKCLINC048_080007300	2908	1639	NA
PKCLINC048_080007400	3729	2908	busco
PKCLINC048_080007500	8329	3729	NA
PKCLINC048_080007700	2208	8329	NA
PKCLINC048_080007800	536	2208	NA
PKCLINC048_080007900	3394	536	NA
PKCLINC048_080008000	8435	3394	NA
PKCLINC048_080008100	3258	8435	NA
PKCLINC048_080008200	4962	3258	NA
PKCLINC048_080008300	2300	4962	NA
PKCLINC048_080008400	318	2300	NA
PKCLINC048_080008500	890	318	NA
PKCLINC048_080008600	833	890	NA
PKCLINC048_080008700	108	833	NA
PKCLINC048_080008800	824	108	NA
PKCLINC048_080008900	214	824	NA
PKCLINC048_080009000	463	214	NA
PKCLINC048_080009100	411	463	NA
PKCLINC048_080009200	1974	411	NA
PKCLINC048_080009300	9178	1974	NA
PKCLINC048_080009500	1130	9178	NA
PKCLINC048_080009600	3144	1130	NA
PKCLINC048_080009700	1148	3144	NA
PKCLINC048_080009800	570	1148	NA
PKCLINC048_080009900	1838	570	NA
PKCLINC048_080010000	2898	1838	busco
PKCLINC048_080010100	2056	2898	NA
PKCLINC048_080010200	642	2056	NA
PKCLINC048_080010300	737	642	NA
PKCLINC048_080010400	532	737	NA
PKCLINC048_080010500	1507	532	NA
PKCLINC048_080010600	3511	1507	NA
PKCLINC048_080010700	3225	3511	NA
PKCLINC048_080010800	1495	3225	NA
PKCLINC048_080010900	2391	1495	NA
PKCLINC048_080011000	3924	2391	NA
PKCLINC048_080011100	1197	3924	NA
PKCLINC048_080011200	1008	1197	NA
PKCLINC048_080011300	727	1008	NA
PKCLINC048_080011400	1573	727	NA
PKCLINC048_080011500	7435	1573	NA
PKCLINC048_080011600	4595	7435	NA
PKCLINC048_080011800	2448	4595	NA
PKCLINC048_080011900	3994	2448	busco
PKCLINC048_080012000	15407	3994	NA
PKCLINC048_080012200	1217	15407	NA
PKCLINC048_080012300	701	1217	NA
PKCLINC048_080012400	3158	701	NA
PKCLINC048_080012500	2528	3158	NA
PKCLINC048_080012600	1855	2528	NA
PKCLINC048_080012700	5043	1855	NA
PKCLINC048_080012800	1182	5043	sicavarI
PKCLINC048_080012900	24470	1182	NA
PKCLINC048_080013300	4084	24470	NA
PKCLINC048_080013400	2793	4084	NA
PKCLINC048_080013500	1980	2793	NA
PKCLINC048_080013600	3212	1980	NA
PKCLINC048_080013700	3705	3212	NA
PKCLINC048_080013800	1178	3705	NA
PKCLINC048_080013900	1023	1178	busco
PKCLINC048_080014000	1854	1023	NA
PKCLINC048_080014100	391	1854	NA
PKCLINC048_080014200	1724	391	NA
PKCLINC048_080014300	659	1724	NA
PKCLINC048_080014400	2353	659	NA
PKCLINC048_080014500	1035	2353	NA
PKCLINC048_080014600	2579	1035	NA
PKCLINC048_080014700	13249	2579	NA
PKCLINC048_080014900	179	13249	NA
PKCLINC048_080015000	1107	179	NA
PKCLINC048_080015100	837	1107	NA
PKCLINC048_080015200	4534	837	NA
PKCLINC048_080015300	40	4534	NA
PKCLINC048_080015400	424	40	NA
PKCLINC048_080015500	1144	424	NA
PKCLINC048_080015600	2585	1144	busco
PKCLINC048_080015700	377	2585	NA
PKCLINC048_080015800	1180	377	NA
PKCLINC048_080015900	956	1180	NA
PKCLINC048_080016000	2472	956	NA
PKCLINC048_080016100	1570	2472	NA
PKCLINC048_080016200	999	1570	NA
PKCLINC048_080016300	618	999	NA
PKCLINC048_080016400	2394	618	NA
PKCLINC048_080016500	772	2394	NA
PKCLINC048_080016600	2197	772	NA
PKCLINC048_080016700	4696	2197	busco
PKCLINC048_080016800	1780	4696	NA
PKCLINC048_080016900	1570	1780	NA
PKCLINC048_080017000	1463	1570	NA
PKCLINC048_080017100	1577	1463	NA
PKCLINC048_080017200	852	1577	NA
PKCLINC048_080017300	2609	852	NA
PKCLINC048_080017400	2050	2609	NA
PKCLINC048_080017500	2395	2050	NA
PKCLINC048_080017600	3098	2395	busco
PKCLINC048_080017700	891	3098	NA
PKCLINC048_080017800	1179	891	NA
PKCLINC048_080017900	2553	1179	NA
PKCLINC048_080018000	58	2553	NA
PKCLINC048_080018100	7558	58	NA
PKCLINC048_080018300	1245	7558	NA
PKCLINC048_080018400	1274	1245	NA
PKCLINC048_080018500	4858	1274	NA
PKCLINC048_080018600	2137	4858	NA
PKCLINC048_080018700	825	2137	NA
PKCLINC048_080018800	930	825	NA
PKCLINC048_080018900	1225	930	NA
PKCLINC048_080019000	1489	1225	NA
PKCLINC048_080019100	626	1489	NA
PKCLINC048_080019200	2456	626	sicavarII
PKCLINC048_080019300	28617	2456	NA
PKCLINC048_080019700	22138	28617	NA
PKCLINC048_080019900	1601	22138	NA
PKCLINC048_080020000	1140	1601	NA
PKCLINC048_080020100	5320	1140	NA
PKCLINC048_080020200	412	5320	NA
PKCLINC048_080020300	1241	412	NA
PKCLINC048_080020400	3184	1241	NA
PKCLINC048_080020500	1029	3184	NA
PKCLINC048_080020600	1036	1029	NA
PKCLINC048_080020700	984	1036	NA
PKCLINC048_080020800	1098	984	NA
PKCLINC048_080020900	508	1098	NA
PKCLINC048_080021000	1386	508	NA
PKCLINC048_080021100	1155	1386	NA
PKCLINC048_080021200	1427	1155	NA
PKCLINC048_080021300	1177	1427	NA
PKCLINC048_080021400	4126	1177	NA
PKCLINC048_080021500	3957	4126	KIR
PKCLINC048_080021600	2641	3957	NA
PKCLINC048_080021700	702	2641	NA
PKCLINC048_080021800	2026	702	NA
PKCLINC048_080021900	875	2026	NA
PKCLINC048_080022000	8094	875	NA
PKCLINC048_080022200	727	8094	NA
PKCLINC048_080022300	2029	727	NA
PKCLINC048_080022400	297	2029	NA
PKCLINC048_080022500	1059	297	NA
PKCLINC048_080022600	1148	1059	NA
PKCLINC048_080022700	2409	1148	NA
PKCLINC048_080022800	2036	2409	NA
PKCLINC048_080022900	719	2036	NA
PKCLINC048_080023000	1751	719	NA
PKCLINC048_080023100	304	1751	NA
PKCLINC048_080023200	1356	304	NA
PKCLINC048_080023300	23872	1356	KIR
PKCLINC048_080023800	5242	23872	NA
PKCLINC048_080023900	157	5242	NA
PKCLINC048_080024000	2695	157	NA
PKCLINC048_080024100	903	2695	NA
PKCLINC048_080024200	1113	903	NA
PKCLINC048_080024300	1575	1113	NA
PKCLINC048_080024400	1906	1575	NA
PKCLINC048_080024500	13692	1906	NA
PKCLINC048_080024700	525	13692	NA
PKCLINC048_080024800	1149	525	NA
PKCLINC048_080024900	328	1149	NA
PKCLINC048_080025000	2201	328	NA
PKCLINC048_080025100	1748	2201	NA
PKCLINC048_080025200	1150	1748	busco
PKCLINC048_080025300	464	1150	NA
PKCLINC048_080025400	1808	464	NA
PKCLINC048_080025500	3242	1808	NA
PKCLINC048_080025600	4542	3242	NA
PKCLINC048_080025700	1586	4542	NA
PKCLINC048_080025800	361	1586	NA
PKCLINC048_080025900	887	361	NA
PKCLINC048_080026000	8658	887	NA
PKCLINC048_080026400	1039	8658	NA
PKCLINC048_080026500	1250	1039	NA
PKCLINC048_080026600	705	1250	NA
PKCLINC048_080026700	1914	705	NA
PKCLINC048_080026800	3275	1914	NA
PKCLINC048_080026900	1321	3275	NA
PKCLINC048_080027000	361	1321	NA
PKCLINC048_080027100	1788	361	NA
PKCLINC048_080027200	1073	1788	NA
PKCLINC048_080027300	7343	1073	busco
PKCLINC048_080027500	936	7343	NA
PKCLINC048_080027600	3409	936	NA
PKCLINC048_080027700	13894	3409	NA
PKCLINC048_080027800	11871	13894	NA
PKCLINC048_080028200	8987	11871	NA
PKCLINC048_080028300	675	8987	NA
PKCLINC048_080028400	2017	675	NA
PKCLINC048_080028500	548	2017	NA
PKCLINC048_080028600	1084	548	NA
PKCLINC048_080028700	16532	1084	NA
PKCLINC048_080028900	446	16532	NA
PKCLINC048_080029000	3791	446	NA
PKCLINC048_080029100	1403	3791	NA
PKCLINC048_080029200	2069	1403	NA
PKCLINC048_080029300	5487	2069	NA
PKCLINC048_080029500	699	5487	NA
PKCLINC048_080029600	1738	699	NA
PKCLINC048_080029800	2362	1738	NA
PKCLINC048_080029900	3313	2362	NA
PKCLINC048_080030000	2700	3313	NA
PKCLINC048_080030100	2835	2700	NA
PKCLINC048_080030200	4059	2835	NA
PKCLINC048_080030300	854	4059	NA
PKCLINC048_080030400	2121	854	NA
PKCLINC048_080030500	1878	2121	NA
PKCLINC048_080030600	835	1878	NA
PKCLINC048_080030700	2165	835	NA
PKCLINC048_080030800	3089	2165	NA
PKCLINC048_080030900	928	3089	NA
PKCLINC048_080031000	1576	928	NA
PKCLINC048_080031100	5564	1576	NA
PKCLINC048_080031200	5154	5564	sicavarI
PKCLINC048_080031300	18774	5154	NA
PKCLINC048_080031700	8091	18774	NA
PKCLINC048_080032000	3749	8091	NA
PKCLINC048_080032100	155	3749	NA
PKCLINC048_080032200	1676	155	NA
PKCLINC048_080032300	301	1676	NA
PKCLINC048_080032400	2122	301	NA
PKCLINC048_080032500	44	2122	NA
PKCLINC048_080032600	1679	44	NA
PKCLINC048_080032700	4680	1679	NA
PKCLINC048_080032800	10916	4680	NA
PKCLINC048_080033100	3865	10916	NA
PKCLINC048_080033200	1109	3865	NA
PKCLINC048_080033300	794	1109	NA
PKCLINC048_080033400	1768	794	NA
PKCLINC048_080033500	12028	1768	NA
PKCLINC048_080033600	1114	12028	NA
PKCLINC048_080033700	1833	1114	NA
PKCLINC048_080033800	3912	1833	NA
PKCLINC048_080033900	1601	3912	NA
PKCLINC048_080034000	107	1601	NA
PKCLINC048_080034100	651	107	NA
PKCLINC048_080034200	3171	651	NA
PKCLINC048_080034300	2107	3171	NA
PKCLINC048_080034400	29	2107	NA
PKCLINC048_080034500	820	29	NA
PKCLINC048_080034600	477	820	NA
PKCLINC048_080034700	226	477	NA
PKCLINC048_080034800	592	226	NA
PKCLINC048_080034900	893	592	NA
PKCLINC048_080035000	200	893	NA
PKCLINC048_080035100	477	200	NA
PKCLINC048_080035200	1106	477	NA
PKCLINC048_080035300	298	1106	NA
PKCLINC048_080035400	956	298	NA
PKCLINC048_080035500	999	956	NA
PKCLINC048_080035600	952	999	NA
PKCLINC048_080035700	713	952	NA
PKCLINC048_080035800	3082	713	NA
PKCLINC048_080035900	4057	3082	NA
PKCLINC048_080036000	28002	4057	NA
PKCLINC048_080036400	2772	28002	sicavarI
PKCLINC048_080036500	4974	2772	NA
PKCLINC048_080036600	101	4974	sicavarI
PKCLINC048_080036700	1889	101	sicavarI
PKCLINC048_080036800	3469	1889	NA
PKCLINC048_080037000	18370	3469	NA
PKCLINC048_080037100	826	18370	NA
PKCLINC048_080037200	312	826	NA
PKCLINC048_080037300	1605	312	NA
PKCLINC048_080037400	699	1605	NA
PKCLINC048_080037500	427	699	NA
PKCLINC048_080037600	959	427	NA
PKCLINC048_080037700	454	959	NA
PKCLINC048_080037800	2494	454	NA
PKCLINC048_080037900	1096	2494	NA
PKCLINC048_080038000	5867	1096	NA
PKCLINC048_080038100	1996	5867	NA
PKCLINC048_080038200	1139	1996	KIR
PKCLINC048_080038300	5222	1139	sicavarI
PKCLINC048_080038400	16183	5222	NA
PKCLINC048_080038500	926	16183	NA
PKCLINC048_080038600	1434	926	NA
PKCLINC048_080038700	342	1434	NA
PKCLINC048_080038800	1524	342	NA
PKCLINC048_080038900	1982	1524	NA
PKCLINC048_080039000	625	1982	NA
PKCLINC048_080039100	1226	625	NA
PKCLINC048_080039200	17003	1226	NA
PKCLINC048_080039400	1734	17003	NA
PKCLINC048_080039500	1165	1734	NA
PKCLINC048_080039600	174	1165	NA
PKCLINC048_080039700	645	174	NA
PKCLINC048_080039800	840	645	NA
PKCLINC048_080039900	2368	840	NA
PKCLINC048_080040000	1755	2368	NA
PKCLINC048_080040100	2720	1755	NA
PKCLINC048_080040200	674	2720	NA
PKCLINC048_080040300	365	674	NA
PKCLINC048_080040400	964	365	NA
PKCLINC048_080040500	564	964	busco
PKCLINC048_080040600	1196	564	NA
PKCLINC048_080040700	1202	1196	NA
PKCLINC048_080040800	1412	1202	busco
PKCLINC048_080040900	1598	1412	NA
PKCLINC048_080041000	1549	1598	NA
PKCLINC048_080041100	1601	1549	NA
PKCLINC048_080041200	519	1601	NA
PKCLINC048_080041300	1147	519	NA
PKCLINC048_080041400	1704	1147	busco
PKCLINC048_080041500	403	1704	NA
PKCLINC048_080041600	2568	403	NA
PKCLINC048_080041700	477	2568	NA
PKCLINC048_080041800	909	477	NA
PKCLINC048_080041900	585	909	NA
PKCLINC048_080042000	610	585	NA
PKCLINC048_080042100	3116	610	NA
PKCLINC048_080042200	1733	3116	NA
PKCLINC048_080042300	1074	1733	busco
PKCLINC048_080042400	2691	1074	NA
PKCLINC048_080042500	289	2691	NA
PKCLINC048_080042600	1642	289	NA
PKCLINC048_080042700	857	1642	NA
PKCLINC048_080042800	525	857	NA
PKCLINC048_080042900	1849	525	busco
PKCLINC048_080043000	446	1849	NA
PKCLINC048_080043100	2825	446	NA
PKCLINC048_080043200	1575	2825	NA
PKCLINC048_080043300	1018	1575	NA
PKCLINC048_080043400	194	1018	NA
PKCLINC048_080043500	2392	194	NA
PKCLINC048_080043600	1664	2392	NA
PKCLINC048_080043700	12951	1664	NA
PKCLINC048_080043900	2241	12951	NA
PKCLINC048_080044000	1064	2241	NA
PKCLINC048_080044100	39611	1064	NA
PKCLINC048_080044300	15489	39611	sicavarI
PKCLINC048_080044600	10012	15489	NA
PKCLINC048_080044700	318	10012	NA
PKCLINC048_080044800	981	318	NA
PKCLINC048_080044900	743	981	NA
PKCLINC048_080045000	5683	743	NA
PKCLINC048_080045200	2833	5683	NA
PKCLINC048_080045300	1452	2833	NA
PKCLINC048_080045400	575	1452	NA
PKCLINC048_080045500	1312	575	NA
PKCLINC048_080045600	3517	1312	NA
PKCLINC048_080045700	1204	3517	NA
PKCLINC048_080045800	3272	1204	NA
PKCLINC048_080045900	1404	3272	NA
PKCLINC048_080046000	479	1404	NA
PKCLINC048_080046100	1366	479	NA
PKCLINC048_080046200	472	1366	NA
PKCLINC048_080046300	851	472	NA
PKCLINC048_080046400	1389	851	NA
PKCLINC048_080046500	2853	1389	NA
PKCLINC048_080046600	1048	2853	busco
PKCLINC048_080046700	2921	1048	NA
PKCLINC048_080046800	1514	2921	NA
PKCLINC048_080046900	3486	1514	NA
PKCLINC048_080047000	3369	3486	NA
PKCLINC048_080047100	1816	3369	NA
PKCLINC048_080047200	7536	1816	NA
PKCLINC048_080047400	4917	7536	NA
PKCLINC048_080047500	1158	4917	NA
PKCLINC048_080047600	2413	1158	NA
PKCLINC048_080047700	3907	2413	NA
PKCLINC048_080047800	3954	3907	NA
PKCLINC048_080047900	4232	3954	NA
PKCLINC048_080048000	9941	4232	NA
PKCLINC048_080048100	4861	9941	sicavarII
PKCLINC048_080048300	1639	4861	NA
PKCLINC048_080048400	0	1639	KIR
PKCLINC048_090005000	11511	0	NA
PKCLINC048_090005100	6864	11511	NA
PKCLINC048_090005300	7494	6864	NA
PKCLINC048_090005400	7560	7494	NA
PKCLINC048_090005500	5963	7560	NA
PKCLINC048_090005600	3851	5963	NA
PKCLINC048_090005700	2284	3851	NA
PKCLINC048_090005800	3239	2284	NA
PKCLINC048_090005900	1253	3239	NA
PKCLINC048_090006000	1873	1253	NA
PKCLINC048_090006100	823	1873	NA
PKCLINC048_090006200	2143	823	NA
PKCLINC048_090006300	2586	2143	NA
PKCLINC048_090006400	3393	2586	NA
PKCLINC048_090006500	812	3393	NA
PKCLINC048_090006600	78	812	NA
PKCLINC048_090006700	2444	78	NA
PKCLINC048_090006800	1369	2444	NA
PKCLINC048_090006900	3547	1369	NA
PKCLINC048_090007000	2076	3547	NA
PKCLINC048_090007100	769	2076	NA
PKCLINC048_090007200	1436	769	NA
PKCLINC048_090007300	891	1436	NA
PKCLINC048_090007400	1537	891	NA
PKCLINC048_090007500	6672	1537	NA
PKCLINC048_090007600	3373	6672	NA
PKCLINC048_090007700	3972	3373	NA
PKCLINC048_090007800	1491	3972	NA
PKCLINC048_090007900	969	1491	NA
PKCLINC048_090008000	1599	969	NA
PKCLINC048_090008100	2278	1599	NA
PKCLINC048_090008200	786	2278	NA
PKCLINC048_090008300	4064	786	NA
PKCLINC048_090008400	2489	4064	NA
PKCLINC048_090008500	2080	2489	NA
PKCLINC048_090008600	647	2080	NA
PKCLINC048_090008700	1381	647	NA
PKCLINC048_090008800	803	1381	NA
PKCLINC048_090008900	140	803	NA
PKCLINC048_090009000	890	140	NA
PKCLINC048_090009100	435	890	NA
PKCLINC048_090009200	1004	435	NA
PKCLINC048_090009300	178	1004	NA
PKCLINC048_090009400	6917	178	NA
PKCLINC048_090009600	1747	6917	NA
PKCLINC048_090009700	2785	1747	NA
PKCLINC048_090009800	1436	2785	NA
PKCLINC048_090009900	960	1436	NA
PKCLINC048_090010000	5500	960	NA
PKCLINC048_090010100	1441	5500	NA
PKCLINC048_090010200	904	1441	NA
PKCLINC048_090010300	2112	904	NA
PKCLINC048_090010400	1692	2112	NA
PKCLINC048_090010500	10299	1692	NA
PKCLINC048_090010600	3867	10299	NA
PKCLINC048_090010700	2225	3867	NA
PKCLINC048_090010800	1041	2225	NA
PKCLINC048_090010900	434	1041	NA
PKCLINC048_090011000	1668	434	NA
PKCLINC048_090011100	1636	1668	NA
PKCLINC048_090011200	1027	1636	NA
PKCLINC048_090011300	1953	1027	NA
PKCLINC048_090011400	2401	1953	NA
PKCLINC048_090011500	800	2401	NA
PKCLINC048_090011600	1796	800	NA
PKCLINC048_090011700	618	1796	NA
PKCLINC048_090011800	1314	618	NA
PKCLINC048_090011900	4262	1314	NA
PKCLINC048_090012000	802	4262	NA
PKCLINC048_090012100	1331	802	NA
PKCLINC048_090012200	6389	1331	NA
PKCLINC048_090012400	34934	6389	KIR
PKCLINC048_090012600	5665	34934	NA
PKCLINC048_090012700	531	5665	busco
PKCLINC048_090012800	5204	531	NA
PKCLINC048_090012900	2572	5204	NA
PKCLINC048_090013000	464	2572	NA
PKCLINC048_090013100	1280	464	NA
PKCLINC048_090013200	82	1280	NA
PKCLINC048_090013300	4006	82	NA
PKCLINC048_090013500	301	4006	NA
PKCLINC048_090013600	1936	301	NA
PKCLINC048_090013700	788	1936	NA
PKCLINC048_090013800	1055	788	NA
PKCLINC048_090013900	281	1055	NA
PKCLINC048_090014000	2860	281	NA
PKCLINC048_090014100	680	2860	NA
PKCLINC048_090014200	943	680	NA
PKCLINC048_090014300	569	943	NA
PKCLINC048_090014400	372	569	NA
PKCLINC048_090014500	1790	372	NA
PKCLINC048_090014600	1344	1790	NA
PKCLINC048_090014700	342	1344	NA
PKCLINC048_090014800	1382	342	NA
PKCLINC048_090014900	1568	1382	NA
PKCLINC048_090015000	552	1568	NA
PKCLINC048_090015100	1202	552	NA
PKCLINC048_090015200	1147	1202	NA
PKCLINC048_090015300	2572	1147	NA
PKCLINC048_090015400	387	2572	NA
PKCLINC048_090015500	5269	387	NA
PKCLINC048_090015600	1701	5269	NA
PKCLINC048_090015700	942	1701	NA
PKCLINC048_090015800	1803	942	NA
PKCLINC048_090015900	960	1803	NA
PKCLINC048_090016000	771	960	NA
PKCLINC048_090016100	961	771	NA
PKCLINC048_090016200	1655	961	NA
PKCLINC048_090016300	3239	1655	NA
PKCLINC048_090016400	1543	3239	NA
PKCLINC048_090016500	1094	1543	NA
PKCLINC048_090016600	2074	1094	NA
PKCLINC048_090016700	952	2074	NA
PKCLINC048_090016800	1111	952	NA
PKCLINC048_090016900	3478	1111	NA
PKCLINC048_090017000	160	3478	NA
PKCLINC048_090017100	1323	160	NA
PKCLINC048_090017200	574	1323	NA
PKCLINC048_090017300	351	574	NA
PKCLINC048_090017400	3209	351	NA
PKCLINC048_090017500	1005	3209	NA
PKCLINC048_090017600	2780	1005	NA
PKCLINC048_090017700	2278	2780	NA
PKCLINC048_090017800	2302	2278	NA
PKCLINC048_090017900	550	2302	NA
PKCLINC048_090018000	1060	550	NA
PKCLINC048_090018100	28667	1060	NA
PKCLINC048_090018400	1260	28667	NA
PKCLINC048_090018500	1263	1260	NA
PKCLINC048_090018600	2541	1263	NA
PKCLINC048_090018700	1389	2541	NA
PKCLINC048_090018800	84	1389	NA
PKCLINC048_090018900	2665	84	NA
PKCLINC048_090019000	517	2665	NA
PKCLINC048_090019100	1231	517	NA
PKCLINC048_090019200	3593	1231	NA
PKCLINC048_090019300	4016	3593	NA
PKCLINC048_090019400	1616	4016	NA
PKCLINC048_090019500	2058	1616	NA
PKCLINC048_090019600	7352	2058	NA
PKCLINC048_090019800	2331	7352	NA
PKCLINC048_090019900	308	2331	NA
PKCLINC048_090020000	650	308	NA
PKCLINC048_090020100	1236	650	NA
PKCLINC048_090020200	3527	1236	NA
PKCLINC048_090020300	941	3527	NA
PKCLINC048_090020400	1075	941	NA
PKCLINC048_090020500	2513	1075	NA
PKCLINC048_090020600	685	2513	NA
PKCLINC048_090020700	2984	685	NA
PKCLINC048_090020800	696	2984	NA
PKCLINC048_090020900	2590	696	NA
PKCLINC048_090021000	590	2590	NA
PKCLINC048_090021100	1221	590	NA
PKCLINC048_090021200	1226	1221	NA
PKCLINC048_090021300	711	1226	NA
PKCLINC048_090021400	248	711	NA
PKCLINC048_090021500	1510	248	NA
PKCLINC048_090021600	557	1510	NA
PKCLINC048_090021700	1112	557	NA
PKCLINC048_090021800	2140	1112	NA
PKCLINC048_090021900	1210	2140	NA
PKCLINC048_090022000	844	1210	NA
PKCLINC048_090022100	4270	844	NA
PKCLINC048_090022200	3792	4270	NA
PKCLINC048_090022400	2426	3792	NA
PKCLINC048_090022500	1544	2426	NA
PKCLINC048_090022600	2118	1544	NA
PKCLINC048_090022700	1085	2118	NA
PKCLINC048_090022800	869	1085	NA
PKCLINC048_090022900	2278	869	NA
PKCLINC048_090023000	175	2278	NA
PKCLINC048_090023100	1330	175	NA
PKCLINC048_090023200	2242	1330	NA
PKCLINC048_090023300	99	2242	NA
PKCLINC048_090023400	1651	99	NA
PKCLINC048_090023500	352	1651	NA
PKCLINC048_090023600	1437	352	NA
PKCLINC048_090023700	645	1437	NA
PKCLINC048_090023800	3516	645	NA
PKCLINC048_090023900	179	3516	NA
PKCLINC048_090024000	1646	179	NA
PKCLINC048_090024100	3908	1646	NA
PKCLINC048_090024200	797	3908	NA
PKCLINC048_090024300	7947	797	NA
PKCLINC048_090024400	846	7947	NA
PKCLINC048_090024500	613	846	NA
PKCLINC048_090024600	460	613	NA
PKCLINC048_090024700	1984	460	NA
PKCLINC048_090024800	1546	1984	NA
PKCLINC048_090024900	954	1546	NA
PKCLINC048_090025000	10015	954	sicavarI
