geneid	fiveprime	threeprime	Class
PKA1H1_STAND_070019300	1356	8589	NA
PKA1H1_STAND_070019400	2226	1356	NA
PKA1H1_STAND_070019500	5429	2226	NA
PKA1H1_STAND_070019600	1267	5429	NA
PKA1H1_STAND_070019700	459	1267	NA
PKA1H1_STAND_070019800	1349	459	NA
PKA1H1_STAND_070019900	998	1349	NA
PKA1H1_STAND_070020000	1258	998	NA
PKA1H1_STAND_070020100	1091	1258	NA
PKA1H1_STAND_070020200	1380	1091	NA
PKA1H1_STAND_070020300	365	1380	NA
PKA1H1_STAND_070020400	1822	365	NA
PKA1H1_STAND_070020500	633	1822	NA
PKA1H1_STAND_070020600	2711	633	NA
PKA1H1_STAND_070020700	2035	2711	NA
PKA1H1_STAND_070020800	4053	2035	NA
PKA1H1_STAND_070020900	73	4053	NA
PKA1H1_STAND_070021000	1240	73	NA
PKA1H1_STAND_070021100	13396	1240	NA
PKA1H1_STAND_070021300	2177	13396	NA
PKA1H1_STAND_070021400	376	2177	NA
PKA1H1_STAND_070021500	4003	376	NA
PKA1H1_STAND_070021600	440	4003	NA
PKA1H1_STAND_070021700	4835	440	NA
PKA1H1_STAND_070021800	1109	4835	NA
PKA1H1_STAND_070021900	3117	1109	NA
PKA1H1_STAND_070022000	1711	3117	NA
PKA1H1_STAND_070022100	894	1711	NA
PKA1H1_STAND_070022200	3248	894	NA
PKA1H1_STAND_070022400	673	3248	NA
PKA1H1_STAND_070022500	13425	673	NA
PKA1H1_STAND_070022700	633	13425	NA
PKA1H1_STAND_070022800	786	633	NA
PKA1H1_STAND_070022900	1483	786	NA
PKA1H1_STAND_070023000	7573	1483	NA
PKA1H1_STAND_070023200	1107	7573	NA
PKA1H1_STAND_070023300	1313	1107	NA
PKA1H1_STAND_070023400	4774	1313	NA
PKA1H1_STAND_070023600	300	4774	NA
PKA1H1_STAND_070023700	2109	300	NA
PKA1H1_STAND_070023800	9045	2109	NA
PKA1H1_STAND_070024000	220	9045	NA
PKA1H1_STAND_070024100	3559	220	NA
PKA1H1_STAND_070024300	13327	3559	NA
PKA1H1_STAND_070024800	2981	13327	NA
PKA1H1_STAND_070024900	1685	2981	NA
PKA1H1_STAND_070025000	362	1685	NA
PKA1H1_STAND_070025100	1246	362	NA
PKA1H1_STAND_070025200	1808	1246	NA
PKA1H1_STAND_070025300	552	1808	NA
PKA1H1_STAND_070025400	1125	552	NA
PKA1H1_STAND_070025500	1567	1125	NA
PKA1H1_STAND_070025600	1054	1567	NA
PKA1H1_STAND_070025700	1180	1054	NA
PKA1H1_STAND_070025800	1254	1180	NA
PKA1H1_STAND_070025900	885	1254	NA
PKA1H1_STAND_070026000	7408	885	NA
PKA1H1_STAND_070026200	1205	7408	NA
PKA1H1_STAND_070026300	270	1205	NA
PKA1H1_STAND_070026400	1147	270	NA
PKA1H1_STAND_070026500	2527	1147	NA
PKA1H1_STAND_070026600	4807	2527	busco
PKA1H1_STAND_070026700	976	4807	NA
PKA1H1_STAND_070026800	1527	976	NA
PKA1H1_STAND_070026900	153	1527	NA
PKA1H1_STAND_070027000	3642	153	NA
PKA1H1_STAND_070027100	532	3642	NA
PKA1H1_STAND_070027200	9298	532	NA
PKA1H1_STAND_070027400	965	9298	busco
PKA1H1_STAND_070027500	583	965	NA
PKA1H1_STAND_070027600	984	583	NA
PKA1H1_STAND_070027700	4713	984	NA
PKA1H1_STAND_070027900	5570	4713	NA
PKA1H1_STAND_070028100	1233	5570	NA
PKA1H1_STAND_070028200	758	1233	NA
PKA1H1_STAND_070028300	2867	758	NA
PKA1H1_STAND_070028400	2771	2867	NA
PKA1H1_STAND_070028500	1853	2771	NA
PKA1H1_STAND_070028600	547	1853	NA
PKA1H1_STAND_070028700	5714	547	NA
PKA1H1_STAND_070028800	1875	5714	NA
PKA1H1_STAND_070028900	7368	1875	NA
PKA1H1_STAND_070029100	1385	7368	NA
PKA1H1_STAND_070029200	11835	1385	sicavarI
PKA1H1_STAND_070029400	474	11835	NA
PKA1H1_STAND_070029500	4814	474	NA
PKA1H1_STAND_070029700	62	4814	sicavarI
PKA1H1_STAND_070029800	10212	62	NA
PKA1H1_STAND_070029900	2039	10212	NA
PKA1H1_STAND_070030000	1006	2039	NA
PKA1H1_STAND_070030100	160	1006	NA
PKA1H1_STAND_070030200	6137	160	NA
PKA1H1_STAND_070030300	1674	6137	NA
PKA1H1_STAND_070030400	4144	1674	NA
PKA1H1_STAND_070030600	6986	4144	NA
PKA1H1_STAND_070030800	1362	6986	KIR
PKA1H1_STAND_070030900	1602	1362	NA
PKA1H1_STAND_070031000	1356	1602	NA
PKA1H1_STAND_070031100	2803	1356	NA
PKA1H1_STAND_070031200	583	2803	NA
PKA1H1_STAND_070031300	1244	583	NA
PKA1H1_STAND_070031400	347	1244	NA
PKA1H1_STAND_070031500	1484	347	NA
PKA1H1_STAND_070031600	862	1484	NA
PKA1H1_STAND_070031700	73	862	NA
PKA1H1_STAND_070031800	874	73	NA
PKA1H1_STAND_070031900	4094	874	NA
PKA1H1_STAND_070032100	922	4094	NA
PKA1H1_STAND_070032200	3661	922	NA
PKA1H1_STAND_070032300	20111	3661	sicavarI
PKA1H1_STAND_070032700	1426	20111	KIR
PKA1H1_STAND_070032800	2953	1426	NA
PKA1H1_STAND_070032900	1315	2953	NA
PKA1H1_STAND_070033000	1518	1315	NA
PKA1H1_STAND_070033100	251	1518	NA
PKA1H1_STAND_070033200	1053	251	NA
PKA1H1_STAND_070033300	1935	1053	NA
PKA1H1_STAND_070033400	471	1935	NA
PKA1H1_STAND_070033500	1197	471	NA
PKA1H1_STAND_070033600	2953	1197	NA
PKA1H1_STAND_070033800	690	2953	NA
PKA1H1_STAND_070033900	1639	690	NA
PKA1H1_STAND_070034000	2641	1639	NA
PKA1H1_STAND_070034100	2688	2641	NA
PKA1H1_STAND_070034200	6720	2688	NA
PKA1H1_STAND_070034400	4656	6720	NA
PKA1H1_STAND_070034600	12535	4656	NA
PKA1H1_STAND_070034900	9792	12535	NA
PKA1H1_STAND_070035200	1720	9792	NA
PKA1H1_STAND_070035300	4521	1720	NA
PKA1H1_STAND_070035500	872	4521	NA
PKA1H1_STAND_070035600	582	872	NA
PKA1H1_STAND_070035700	1207	582	NA
PKA1H1_STAND_070035800	10304	1207	NA
PKA1H1_STAND_070036000	475	10304	NA
PKA1H1_STAND_070036100	1306	475	NA
PKA1H1_STAND_070036200	5	1306	NA
PKA1H1_STAND_070036300	531	5	NA
PKA1H1_STAND_070036400	280	531	NA
PKA1H1_STAND_070036500	466	280	NA
PKA1H1_STAND_070036600	1797	466	NA
PKA1H1_STAND_070036700	4895	1797	NA
PKA1H1_STAND_070036900	205	4895	NA
PKA1H1_STAND_070037000	1179	205	NA
PKA1H1_STAND_070037100	377	1179	NA
PKA1H1_STAND_070037200	117	377	NA
PKA1H1_STAND_070037300	1522	117	NA
PKA1H1_STAND_070037400	1742	1522	NA
PKA1H1_STAND_070037500	776	1742	NA
PKA1H1_STAND_070037600	153	776	NA
PKA1H1_STAND_070037700	1040	153	NA
PKA1H1_STAND_070037800	1094	1040	NA
PKA1H1_STAND_070037900	274	1094	NA
PKA1H1_STAND_070038000	1058	274	NA
PKA1H1_STAND_070038100	1184	1058	NA
PKA1H1_STAND_070038200	492	1184	NA
PKA1H1_STAND_070038300	2193	492	NA
PKA1H1_STAND_070038400	1932	2193	NA
PKA1H1_STAND_070038500	2589	1932	NA
PKA1H1_STAND_070038600	3206	2589	NA
PKA1H1_STAND_070038800	149	3206	NA
PKA1H1_STAND_070038900	874	149	NA
PKA1H1_STAND_070039000	788	874	NA
PKA1H1_STAND_070039100	4059	788	NA
PKA1H1_STAND_070039200	1346	4059	NA
PKA1H1_STAND_070039300	1491	1346	NA
PKA1H1_STAND_070039400	9687	1491	NA
PKA1H1_STAND_070039600	2882	9687	NA
PKA1H1_STAND_070039700	1893	2882	NA
PKA1H1_STAND_070039800	3920	1893	NA
PKA1H1_STAND_070039900	3125	3920	NA
PKA1H1_STAND_070040000	3149	3125	NA
PKA1H1_STAND_070040100	10266	3149	NA
PKA1H1_STAND_070040300	0	10266	sicavarI
PKA1H1_STAND_080005000	2793	0	sicavarI
PKA1H1_STAND_080005100	3360	2793	sicavarII
PKA1H1_STAND_080005200	11229	3360	NA
PKA1H1_STAND_080005400	11748	11229	NA
PKA1H1_STAND_080005500	26759	11748	NA
PKA1H1_STAND_080005700	8899	26759	NA
PKA1H1_STAND_080005900	7130	8899	NA
PKA1H1_STAND_080006000	4582	7130	NA
PKA1H1_STAND_080006100	3495	4582	NA
PKA1H1_STAND_080006200	486	3495	NA
PKA1H1_STAND_080006300	1326	486	NA
PKA1H1_STAND_080006400	1681	1326	NA
PKA1H1_STAND_080006500	8054	1681	NA
PKA1H1_STAND_080006700	7213	8054	NA
PKA1H1_STAND_080006900	1738	7213	NA
PKA1H1_STAND_080007000	884	1738	NA
PKA1H1_STAND_080007100	9163	884	NA
PKA1H1_STAND_080007300	3709	9163	busco
PKA1H1_STAND_080007400	1261	3709	NA
PKA1H1_STAND_080007500	3372	1261	NA
PKA1H1_STAND_080007600	2215	3372	NA
PKA1H1_STAND_080007700	539	2215	NA
PKA1H1_STAND_080007800	3306	539	NA
PKA1H1_STAND_080007900	2839	3306	NA
PKA1H1_STAND_080008000	3191	2839	NA
PKA1H1_STAND_080008100	7003	3191	NA
PKA1H1_STAND_080008200	7049	7003	NA
PKA1H1_STAND_080008400	905	7049	NA
PKA1H1_STAND_080008500	844	905	NA
PKA1H1_STAND_080008600	111	844	NA
PKA1H1_STAND_080008700	915	111	NA
PKA1H1_STAND_080008800	538	915	NA
PKA1H1_STAND_080008900	442	538	NA
PKA1H1_STAND_080009000	411	442	NA
PKA1H1_STAND_080009100	9549	411	NA
PKA1H1_STAND_080009300	3828	9549	NA
PKA1H1_STAND_080009400	1713	3828	KIR
PKA1H1_STAND_080009500	3245	1713	NA
PKA1H1_STAND_080009600	1151	3245	NA
PKA1H1_STAND_080009700	4171	1151	NA
PKA1H1_STAND_080009900	2904	4171	busco
PKA1H1_STAND_080010000	2064	2904	NA
PKA1H1_STAND_080010100	643	2064	NA
PKA1H1_STAND_080010200	746	643	NA
PKA1H1_STAND_080010300	533	746	NA
PKA1H1_STAND_080010400	1505	533	NA
PKA1H1_STAND_080010500	3525	1505	NA
PKA1H1_STAND_080010600	3262	3525	NA
PKA1H1_STAND_080010700	1498	3262	NA
PKA1H1_STAND_080010800	2382	1498	NA
PKA1H1_STAND_080010900	3920	2382	NA
PKA1H1_STAND_080011000	1156	3920	NA
PKA1H1_STAND_080011100	2085	1156	NA
PKA1H1_STAND_080011300	1569	2085	NA
PKA1H1_STAND_080011400	7399	1569	NA
PKA1H1_STAND_080011500	1706	7399	NA
PKA1H1_STAND_080011600	1204	1706	KIR
PKA1H1_STAND_080011700	2467	1204	NA
PKA1H1_STAND_080011800	3982	2467	busco
PKA1H1_STAND_080011900	15384	3982	NA
PKA1H1_STAND_080012100	3331	15384	NA
PKA1H1_STAND_080012200	9078	3331	NA
PKA1H1_STAND_080012400	1830	9078	NA
PKA1H1_STAND_080012500	5752	1830	NA
PKA1H1_STAND_080012600	2406	5752	NA
PKA1H1_STAND_080012700	5662	2406	NA
PKA1H1_STAND_080012800	8399	5662	NA
PKA1H1_STAND_080012900	1212	8399	sicavarI
PKA1H1_STAND_080013000	2799	1212	NA
PKA1H1_STAND_080013100	1917	2799	NA
PKA1H1_STAND_080013200	3234	1917	NA
PKA1H1_STAND_080013300	3748	3234	NA
PKA1H1_STAND_080013400	1174	3748	NA
PKA1H1_STAND_080013500	1122	1174	busco
PKA1H1_STAND_080013600	1740	1122	NA
PKA1H1_STAND_080013700	389	1740	NA
PKA1H1_STAND_080013800	1725	389	NA
PKA1H1_STAND_080013900	659	1725	NA
PKA1H1_STAND_080014000	2361	659	NA
PKA1H1_STAND_080014100	988	2361	NA
PKA1H1_STAND_080014200	2555	988	NA
PKA1H1_STAND_080014300	13264	2555	NA
PKA1H1_STAND_080014500	2090	13264	NA
PKA1H1_STAND_080014700	842	2090	NA
PKA1H1_STAND_080014800	4560	842	NA
PKA1H1_STAND_080014900	40	4560	NA
PKA1H1_STAND_080015000	421	40	NA
PKA1H1_STAND_080015100	4545	421	NA
PKA1H1_STAND_080015300	385	4545	NA
PKA1H1_STAND_080015400	1179	385	NA
PKA1H1_STAND_080015500	947	1179	NA
PKA1H1_STAND_080015600	2460	947	NA
PKA1H1_STAND_080015700	3383	2460	NA
PKA1H1_STAND_080015800	622	3383	NA
PKA1H1_STAND_080015900	2409	622	NA
PKA1H1_STAND_080016000	772	2409	NA
PKA1H1_STAND_080016100	2189	772	NA
PKA1H1_STAND_080016200	4718	2189	busco
PKA1H1_STAND_080016300	1757	4718	NA
PKA1H1_STAND_080016400	1544	1757	NA
PKA1H1_STAND_080016500	1472	1544	NA
PKA1H1_STAND_080016600	1581	1472	NA
PKA1H1_STAND_080016700	845	1581	NA
PKA1H1_STAND_080016800	2616	845	NA
PKA1H1_STAND_080016900	2092	2616	NA
PKA1H1_STAND_080017000	2386	2092	NA
PKA1H1_STAND_080017100	3106	2386	busco
PKA1H1_STAND_080017200	930	3106	NA
PKA1H1_STAND_080017300	1154	930	NA
PKA1H1_STAND_080017400	2554	1154	NA
PKA1H1_STAND_080017500	8272	2554	NA
PKA1H1_STAND_080017700	1248	8272	NA
PKA1H1_STAND_080017800	1276	1248	NA
PKA1H1_STAND_080017900	4873	1276	NA
PKA1H1_STAND_080018000	2109	4873	NA
PKA1H1_STAND_080018100	797	2109	NA
PKA1H1_STAND_080018200	926	797	NA
PKA1H1_STAND_080018300	1222	926	NA
PKA1H1_STAND_080018400	1484	1222	NA
PKA1H1_STAND_080018500	651	1484	NA
PKA1H1_STAND_080018600	2437	651	sicavarII
PKA1H1_STAND_080018700	5430	2437	NA
PKA1H1_STAND_080018900	9836	5430	sicavarI
PKA1H1_STAND_080019000	13796	9836	sicavarI
PKA1H1_STAND_080019200	6455	13796	NA
PKA1H1_STAND_080019400	5362	6455	NA
PKA1H1_STAND_080019500	410	5362	NA
PKA1H1_STAND_080019600	11293	410	NA
PKA1H1_STAND_080019800	1083	11293	NA
PKA1H1_STAND_080019900	1044	1083	NA
PKA1H1_STAND_080020000	964	1044	NA
PKA1H1_STAND_080020100	1099	964	NA
PKA1H1_STAND_080020200	3548	1099	NA
PKA1H1_STAND_080020400	1150	3548	NA
PKA1H1_STAND_080020500	1438	1150	NA
PKA1H1_STAND_080020600	1167	1438	NA
PKA1H1_STAND_080020700	4016	1167	NA
PKA1H1_STAND_080020800	3725	4016	KIR
PKA1H1_STAND_080020900	4869	3725	NA
PKA1H1_STAND_080021100	2025	4869	NA
PKA1H1_STAND_080021200	859	2025	NA
PKA1H1_STAND_080021300	5251	859	NA
PKA1H1_STAND_080021400	3993	5251	NA
PKA1H1_STAND_080021600	2059	3993	NA
PKA1H1_STAND_080021700	298	2059	NA
PKA1H1_STAND_080021800	1046	298	NA
PKA1H1_STAND_080021900	7683	1046	NA
PKA1H1_STAND_080022100	2016	7683	NA
PKA1H1_STAND_080022200	709	2016	NA
PKA1H1_STAND_080022300	14994	709	NA
PKA1H1_STAND_080022600	14905	14994	KIR
PKA1H1_STAND_080023000	18365	14905	NA
PKA1H1_STAND_080023300	868	18365	NA
PKA1H1_STAND_080023400	5307	868	NA
PKA1H1_STAND_080023600	6044	5307	NA
PKA1H1_STAND_080023800	1573	6044	NA
PKA1H1_STAND_080023900	19692	1573	NA
PKA1H1_STAND_080024200	2767	19692	NA
PKA1H1_STAND_080024300	526	2767	NA
PKA1H1_STAND_080024400	4029	526	NA
PKA1H1_STAND_080024600	6278	4029	NA
PKA1H1_STAND_080024800	2807	6278	busco
PKA1H1_STAND_080024900	2781	2807	NA
PKA1H1_STAND_080025000	1805	2781	NA
PKA1H1_STAND_080025100	3253	1805	NA
PKA1H1_STAND_080025200	4555	3253	NA
PKA1H1_STAND_080025300	1466	4555	NA
PKA1H1_STAND_080025400	361	1466	NA
PKA1H1_STAND_080025500	917	361	NA
PKA1H1_STAND_080025600	3367	917	NA
PKA1H1_STAND_080025800	6604	3367	NA
PKA1H1_STAND_080026000	106	6604	NA
PKA1H1_STAND_080026100	1729	106	sicavarI
PKA1H1_STAND_080026200	3836	1729	NA
PKA1H1_STAND_080026400	3998	3836	NA
PKA1H1_STAND_080026600	3285	3998	NA
PKA1H1_STAND_080026700	1229	3285	NA
PKA1H1_STAND_080026800	10213	1229	NA
PKA1H1_STAND_080027000	1071	10213	NA
PKA1H1_STAND_080027100	1534	1071	busco
PKA1H1_STAND_080027200	2273	1534	NA
PKA1H1_STAND_080027300	948	2273	NA
PKA1H1_STAND_080027400	5078	948	NA
PKA1H1_STAND_080027500	1866	5078	sicavarI
PKA1H1_STAND_080027600	1393	1866	NA
PKA1H1_STAND_080027700	3065	1393	sicavarI
PKA1H1_STAND_080027800	355	3065	NA
PKA1H1_STAND_080027900	4330	355	NA
PKA1H1_STAND_080028000	675	4330	NA
PKA1H1_STAND_080028100	1946	675	NA
PKA1H1_STAND_080028200	556	1946	NA
PKA1H1_STAND_080028300	1087	556	NA
PKA1H1_STAND_080028400	16522	1087	NA
PKA1H1_STAND_080028600	446	16522	NA
PKA1H1_STAND_080028700	1791	446	NA
PKA1H1_STAND_080028800	3898	1791	NA
PKA1H1_STAND_080028900	2485	3898	NA
PKA1H1_STAND_080029000	1414	2485	NA
PKA1H1_STAND_080029100	2464	1414	NA
PKA1H1_STAND_080029200	3042	2464	KIR
PKA1H1_STAND_080029300	1586	3042	NA
PKA1H1_STAND_080029400	530	1586	NA
PKA1H1_STAND_080029500	1757	530	NA
PKA1H1_STAND_080029700	2351	1757	NA
PKA1H1_STAND_080029800	3314	2351	NA
PKA1H1_STAND_080029900	2747	3314	NA
PKA1H1_STAND_080030000	2841	2747	NA
PKA1H1_STAND_080030100	4065	2841	NA
PKA1H1_STAND_080030200	741	4065	NA
PKA1H1_STAND_080030300	2150	741	NA
PKA1H1_STAND_080030400	1863	2150	NA
PKA1H1_STAND_080030500	743	1863	NA
PKA1H1_STAND_080030600	2177	743	NA
PKA1H1_STAND_080030700	3104	2177	NA
PKA1H1_STAND_080030800	968	3104	NA
PKA1H1_STAND_080030900	1591	968	NA
PKA1H1_STAND_080031000	2812	1591	NA
PKA1H1_STAND_080031100	14869	2812	sicavarI
PKA1H1_STAND_080031400	8004	14869	sicavarI
PKA1H1_STAND_080031500	1257	8004	NA
PKA1H1_STAND_080031600	3755	1257	NA
PKA1H1_STAND_080031700	155	3755	NA
PKA1H1_STAND_080031800	1690	155	NA
PKA1H1_STAND_080031900	303	1690	NA
PKA1H1_STAND_080032000	2115	303	NA
PKA1H1_STAND_080032100	42	2115	NA
PKA1H1_STAND_080032200	1627	42	NA
PKA1H1_STAND_080032300	4530	1627	NA
PKA1H1_STAND_080032400	1374	4530	NA
PKA1H1_STAND_080032500	338	1374	NA
PKA1H1_STAND_080032600	1275	338	NA
PKA1H1_STAND_080032700	3851	1275	NA
PKA1H1_STAND_080032800	1098	3851	NA
PKA1H1_STAND_080032900	802	1098	NA
PKA1H1_STAND_080033000	1780	802	NA
PKA1H1_STAND_080033100	12008	1780	NA
PKA1H1_STAND_080033200	1127	12008	NA
PKA1H1_STAND_080033300	1968	1127	NA
PKA1H1_STAND_080033400	3889	1968	NA
PKA1H1_STAND_080033500	6778	3889	NA
PKA1H1_STAND_080033800	883	6778	NA
PKA1H1_STAND_080033900	686	883	NA
PKA1H1_STAND_080034000	2039	686	NA
PKA1H1_STAND_080034100	29	2039	NA
PKA1H1_STAND_080034200	802	29	NA
PKA1H1_STAND_080034300	454	802	NA
PKA1H1_STAND_080034400	5868	454	NA
PKA1H1_STAND_080034700	1390	5868	NA
PKA1H1_STAND_080034900	1108	1390	NA
PKA1H1_STAND_080035000	2409	1108	NA
PKA1H1_STAND_080035200	997	2409	NA
PKA1H1_STAND_080035300	954	997	NA
PKA1H1_STAND_080035400	713	954	NA
PKA1H1_STAND_080035500	3040	713	NA
PKA1H1_STAND_080035600	9943	3040	NA
PKA1H1_STAND_080035800	92	9943	NA
PKA1H1_STAND_080035900	1111	92	sicavarI
PKA1H1_STAND_080036000	8254	1111	sicavarII
PKA1H1_STAND_080036100	4459	8254	NA
PKA1H1_STAND_080036300	1518	4459	NA
PKA1H1_STAND_080036400	698	1518	NA
PKA1H1_STAND_080036500	382	698	NA
PKA1H1_STAND_080036600	960	382	NA
PKA1H1_STAND_080036700	451	960	NA
PKA1H1_STAND_080036800	2492	451	NA
PKA1H1_STAND_080036900	1103	2492	NA
PKA1H1_STAND_080037000	11360	1103	NA
PKA1H1_STAND_080037200	842	11360	KIR
PKA1H1_STAND_080037300	10842	842	sicavarI
PKA1H1_STAND_080037400	10303	10842	sicavarI
PKA1H1_STAND_080037600	567	10303	NA
PKA1H1_STAND_080037700	930	567	NA
PKA1H1_STAND_080037800	1435	930	NA
PKA1H1_STAND_080037900	342	1435	NA
PKA1H1_STAND_080038000	1566	342	NA
PKA1H1_STAND_080038100	1907	1566	NA
PKA1H1_STAND_080038200	624	1907	NA
PKA1H1_STAND_080038300	1241	624	NA
PKA1H1_STAND_080038400	2725	1241	NA
PKA1H1_STAND_080038500	11322	2725	NA
PKA1H1_STAND_080038600	1740	11322	NA
PKA1H1_STAND_080038700	1146	1740	NA
PKA1H1_STAND_080038800	2427	1146	NA
PKA1H1_STAND_080038900	2922	2427	NA
PKA1H1_STAND_080039100	2335	2922	NA
PKA1H1_STAND_080039200	1702	2335	NA
PKA1H1_STAND_080039300	2745	1702	NA
PKA1H1_STAND_080039400	646	2745	NA
PKA1H1_STAND_080039500	397	646	NA
PKA1H1_STAND_080039600	950	397	NA
PKA1H1_STAND_080039700	569	950	busco
PKA1H1_STAND_080039800	1223	569	NA
PKA1H1_STAND_080039900	4065	1223	NA
PKA1H1_STAND_080040100	1613	4065	NA
PKA1H1_STAND_080040200	1552	1613	NA
PKA1H1_STAND_080040300	1598	1552	NA
PKA1H1_STAND_080040400	6590	1598	NA
PKA1H1_STAND_080040600	1759	6590	busco
PKA1H1_STAND_080040700	14516	1759	NA
PKA1H1_STAND_080041100	590	14516	NA
PKA1H1_STAND_080041200	600	590	NA
PKA1H1_STAND_080041300	3101	600	NA
PKA1H1_STAND_080041400	1747	3101	NA
PKA1H1_STAND_080041500	1070	1747	busco
PKA1H1_STAND_080041600	2665	1070	NA
PKA1H1_STAND_080041700	300	2665	NA
PKA1H1_STAND_080041800	1647	300	NA
PKA1H1_STAND_080041900	872	1647	NA
PKA1H1_STAND_080042000	514	872	NA
PKA1H1_STAND_080042100	1850	514	busco
PKA1H1_STAND_080042200	446	1850	NA
PKA1H1_STAND_080042300	2836	446	NA
PKA1H1_STAND_080042400	1517	2836	NA
PKA1H1_STAND_080042500	1014	1517	NA
PKA1H1_STAND_080042600	194	1014	NA
PKA1H1_STAND_080042700	2403	194	NA
PKA1H1_STAND_080042800	1617	2403	NA
PKA1H1_STAND_080042900	12829	1617	NA
PKA1H1_STAND_080043100	2229	12829	NA
PKA1H1_STAND_080043200	1073	2229	NA
PKA1H1_STAND_080043300	6141	1073	NA
PKA1H1_STAND_080043400	66	6141	NA
PKA1H1_STAND_080043500	31581	66	NA
PKA1H1_STAND_080043800	5922	31581	sicavarI
PKA1H1_STAND_080043900	981	5922	NA
PKA1H1_STAND_080044000	753	981	NA
PKA1H1_STAND_080044100	5770	753	NA
PKA1H1_STAND_080044300	2992	5770	NA
PKA1H1_STAND_080044400	1458	2992	NA
PKA1H1_STAND_080044500	570	1458	NA
PKA1H1_STAND_080044600	1366	570	NA
PKA1H1_STAND_080044700	3519	1366	NA
PKA1H1_STAND_080044800	1196	3519	NA
PKA1H1_STAND_080044900	3305	1196	NA
PKA1H1_STAND_080045000	1401	3305	NA
PKA1H1_STAND_080045100	455	1401	NA
PKA1H1_STAND_080045200	1379	455	NA
PKA1H1_STAND_080045300	470	1379	NA
PKA1H1_STAND_080045400	8127	470	NA
PKA1H1_STAND_080045600	2821	8127	NA
PKA1H1_STAND_080045700	1077	2821	busco
PKA1H1_STAND_080045800	2925	1077	NA
PKA1H1_STAND_080045900	1539	2925	NA
PKA1H1_STAND_080046000	3486	1539	NA
PKA1H1_STAND_080046100	3378	3486	NA
PKA1H1_STAND_080046200	1815	3378	NA
PKA1H1_STAND_080046300	7575	1815	NA
PKA1H1_STAND_080046500	4913	7575	NA
PKA1H1_STAND_080046600	834	4913	NA
PKA1H1_STAND_080046700	2326	834	NA
PKA1H1_STAND_080046800	3922	2326	NA
PKA1H1_STAND_080046900	3954	3922	NA
PKA1H1_STAND_080047000	4227	3954	NA
PKA1H1_STAND_080047100	7003	4227	NA
PKA1H1_STAND_080047200	0	7003	NA
PKA1H1_STAND_090005000	105	0	sicavarI
PKA1H1_STAND_090005100	15306	105	NA
PKA1H1_STAND_090005300	22719	15306	NA
PKA1H1_STAND_090005600	3831	22719	NA
PKA1H1_STAND_090005700	2280	3831	NA
PKA1H1_STAND_090005800	3224	2280	NA
PKA1H1_STAND_090005900	1245	3224	NA
PKA1H1_STAND_090006000	1874	1245	NA
PKA1H1_STAND_090006100	6952	1874	NA
PKA1H1_STAND_090006300	2583	6952	NA
PKA1H1_STAND_090006400	3442	2583	NA
PKA1H1_STAND_090006500	809	3442	NA
PKA1H1_STAND_090006600	78	809	NA
PKA1H1_STAND_090006700	2383	78	NA
PKA1H1_STAND_090006800	1352	2383	NA
PKA1H1_STAND_090006900	3513	1352	NA
PKA1H1_STAND_090007000	2106	3513	NA
PKA1H1_STAND_090007100	755	2106	NA
PKA1H1_STAND_090007200	1428	755	NA
PKA1H1_STAND_090007300	892	1428	NA
PKA1H1_STAND_090007400	1550	892	NA
PKA1H1_STAND_090007500	6497	1550	NA
PKA1H1_STAND_090007600	3357	6497	NA
PKA1H1_STAND_090007700	3967	3357	NA
PKA1H1_STAND_090007800	5745	3967	NA
PKA1H1_STAND_090008000	1594	5745	NA
PKA1H1_STAND_090008100	2229	1594	NA
PKA1H1_STAND_090008200	834	2229	NA
PKA1H1_STAND_090008300	4093	834	NA
PKA1H1_STAND_090008400	2459	4093	NA
PKA1H1_STAND_090008500	2089	2459	NA
PKA1H1_STAND_090008600	645	2089	NA
PKA1H1_STAND_090008700	1403	645	NA
PKA1H1_STAND_090008800	802	1403	NA
PKA1H1_STAND_090008900	4094	802	NA
PKA1H1_STAND_090009100	11169	4094	NA
PKA1H1_STAND_090009400	6889	11169	NA
PKA1H1_STAND_090009600	1802	6889	NA
PKA1H1_STAND_090009700	7911	1802	NA
PKA1H1_STAND_090009900	17842	7911	NA
PKA1H1_STAND_090010100	1415	17842	NA
PKA1H1_STAND_090010200	6286	1415	NA
PKA1H1_STAND_090010400	1771	6286	NA
PKA1H1_STAND_090010500	10266	1771	NA
PKA1H1_STAND_090010600	7983	10266	NA
PKA1H1_STAND_090010800	1008	7983	NA
PKA1H1_STAND_090010900	408	1008	NA
PKA1H1_STAND_090011000	1659	408	NA
PKA1H1_STAND_090011100	1632	1659	NA
PKA1H1_STAND_090011200	1028	1632	NA
PKA1H1_STAND_090011300	1946	1028	NA
PKA1H1_STAND_090011400	2426	1946	NA
PKA1H1_STAND_090011500	791	2426	NA
PKA1H1_STAND_090011600	6466	791	NA
PKA1H1_STAND_090011800	8597	6466	NA
PKA1H1_STAND_090012000	800	8597	NA
PKA1H1_STAND_090012100	4316	800	NA
PKA1H1_STAND_090012300	3298	4316	NA
PKA1H1_STAND_090012400	40674	3298	KIR
PKA1H1_STAND_090013000	9709	40674	sicavarI
PKA1H1_STAND_090013100	534	9709	busco
PKA1H1_STAND_090013200	5220	534	NA
PKA1H1_STAND_090013300	2589	5220	NA
